customer_id,on_time_payment_count,missed_payment_count,late_payment_count,on_time_percentage
3578,17,2,1,85.00
3579,30,4,2,83.33
3580,38,1,0,97.44
3581,3,5,5,23.08
3582,20,8,1,68.97
3583,24,8,1,72.73
3584,25,2,1,89.29
3585,45,8,0,84.91
3586,37,6,5,77.08
3587,40,2,1,93.02
3588,28,2,0,93.33
3589,5,10,2,29.41
3590,6,10,5,28.57
3591,3,2,0,60.00
3592,29,0,5,85.29
3593,4,10,3,23.53
3594,6,4,0,60.00
3595,22,6,1,75.86
3596,11,5,0,68.75
3597,41,9,2,78.85
3598,43,8,2,81.13
3599,43,3,1,91.49
3600,3,4,0,42.86
3601,25,1,1,92.59
3602,1,5,5,9.09
3603,26,9,4,66.67
3604,20,9,2,64.52
3605,33,7,0,82.50
3606,26,4,5,74.29
3607,39,0,4,90.70
3608,50,7,4,81.97
3609,28,3,3,82.35
3610,34,10,1,75.56
3611,48,4,1,90.57
3612,40,0,1,97.56
3613,42,5,0,89.36
3614,2,1,5,25.00
3615,31,8,0,79.49
3616,28,9,1,73.68
3617,17,2,3,77.27
3618,44,6,0,88.00
3619,31,10,0,75.61
3620,41,2,4,87.23
3621,47,7,2,83.93
3622,44,9,2,80.00
3623,10,6,2,55.56
3624,27,2,3,84.38
3625,12,7,0,63.16
3626,8,8,2,44.44
3627,21,4,3,75.00
3628,17,1,3,80.95
3629,26,2,3,83.87
3630,17,2,4,73.91
3631,32,6,1,82.05
3632,48,10,2,80.00
3633,23,0,2,92.00
3634,19,1,5,76.00
3635,38,4,2,86.36
3636,29,2,2,87.88
3637,21,0,2,91.30
3638,31,6,1,81.58
3639,20,8,0,71.43
3640,14,7,1,63.64
3641,5,1,3,55.56
3642,20,1,4,80.00
3643,26,9,2,70.27
3644,6,0,4,60.00
3645,37,5,4,80.43
3646,28,2,4,82.35
3647,5,2,2,55.56
3648,0,0,4,0.00
3649,33,1,3,89.19
3650,46,1,5,88.46
3651,44,5,4,83.02
3652,41,8,3,78.85
3653,50,2,0,96.15
3654,22,6,1,75.86
3655,6,5,0,54.55
3656,35,9,4,72.92
3657,40,0,4,90.91
3658,25,10,5,62.50
3659,1,8,5,7.14
3660,18,7,2,66.67
3661,44,2,2,91.67
3662,15,2,1,83.33
3663,11,5,1,64.71
3664,33,9,3,73.33
3665,31,9,3,72.09
3666,2,7,2,18.18
3667,9,5,2,56.25
3668,10,1,2,76.92
3669,27,6,2,77.14
3670,46,6,2,85.19
3671,33,0,2,94.29
3672,45,9,0,83.33
3673,12,7,3,54.55
3674,36,5,0,87.80
3675,10,10,4,41.67
3676,32,8,0,80.00
3677,43,2,5,86.00
3678,44,9,3,78.57
3679,16,8,1,64.00
3680,50,0,3,94.34
3681,49,3,0,94.23
3682,32,0,0,100.00
3683,14,5,0,73.68
3684,34,10,2,73.91
3685,46,0,3,93.88
3686,2,4,4,20.00
3687,28,6,2,77.78
3688,16,4,4,66.67
3689,16,2,3,76.19
3690,31,2,2,88.57
3691,24,2,3,82.76
3692,33,8,1,78.57
3693,30,9,4,69.77
3694,48,9,5,77.42
3695,49,5,3,85.96
3696,42,2,0,95.45
3697,24,7,1,75.00
3698,19,7,5,61.29
3699,22,4,4,73.33
3700,43,6,1,86.00
3701,35,8,5,72.92
3702,32,4,4,80.00
3703,38,3,5,82.61
3704,15,4,3,68.18
3705,11,4,5,55.00
3706,7,9,2,38.89
3707,5,3,1,55.56
3708,36,4,3,83.72
3709,50,8,2,83.33
3710,26,7,1,76.47
3711,17,10,4,54.84
3712,25,9,4,65.79
3713,18,5,4,66.67
3714,28,4,5,75.68
3715,5,10,1,31.25
3716,2,6,5,15.38
3717,41,9,0,82.00
3718,19,7,4,63.33
3719,50,3,2,90.91
3720,21,1,1,91.30
3721,0,3,4,0.00
3722,22,5,4,70.97
3723,13,2,5,65.00
3724,24,4,2,80.00
3725,15,8,2,60.00
3726,44,5,5,81.48
3727,41,8,5,75.93
3728,43,5,2,86.00
3729,42,9,1,80.77
3730,26,10,0,72.22
3731,41,10,4,74.55
3732,25,0,5,83.33
3733,5,5,1,45.45
3734,8,5,5,44.44
3735,44,9,0,83.02
3736,32,6,0,84.21
3737,32,0,2,94.12
3738,19,6,3,67.86
3739,6,4,1,54.55
3740,21,3,4,75.00
3741,10,9,0,52.63
3742,23,9,0,71.88
3743,26,3,3,81.25
3744,11,9,0,55.00
3745,29,6,3,76.32
3746,2,7,2,18.18
3747,13,5,0,72.22
3748,24,1,5,80.00
3749,10,1,1,83.33
3750,40,7,4,78.43
3751,18,7,1,69.23
3752,0,1,3,0.00
3753,32,10,0,76.19
3754,9,2,1,75.00
3755,19,10,5,55.88
3756,28,4,3,80.00
3757,26,2,5,78.79
3758,22,10,0,68.75
3759,10,3,3,62.50
3760,47,10,3,78.33
3761,4,3,4,36.36
3762,33,10,0,76.74
3763,0,6,4,0.00
3764,24,3,3,80.00
3765,29,4,4,78.38
3766,50,5,5,83.33
3767,31,0,5,86.11
3768,6,1,3,60.00
3769,50,5,0,90.91
3770,26,10,3,66.67
3771,12,7,2,57.14
3772,34,6,3,79.07
3773,43,0,2,95.56
3774,49,0,2,96.08
3775,22,4,4,73.33
3776,41,0,1,97.62
3777,28,1,1,93.33
3778,41,10,5,73.21
3779,2,10,1,15.38
3780,6,3,2,54.55
3781,13,0,3,81.25
3782,38,3,0,92.68
3783,13,7,0,65.00
3784,30,0,3,90.91
3785,17,9,0,65.38
3786,40,8,0,83.33
3787,12,4,3,63.16
3788,42,10,2,77.78
3789,25,3,3,80.65
3790,42,8,2,80.77
3791,6,6,2,42.86
3792,0,10,4,0.00
3793,25,4,2,80.65
3794,9,6,1,56.25
3795,46,0,2,95.83
3796,42,0,5,89.36
3797,27,3,5,77.14
3798,31,2,0,93.94
3799,37,2,1,92.50
3800,22,9,5,61.11
3801,12,1,0,92.31
3802,21,9,3,63.64
3803,29,9,2,72.50
3804,23,3,1,85.19
3805,29,5,3,78.38
3806,0,3,5,0.00
3807,48,4,1,90.57
3808,4,6,2,33.33
3809,10,5,2,58.82
3810,49,0,5,90.74
3811,5,5,2,41.67
3812,35,0,1,97.22
3813,31,10,2,72.09
3814,9,6,2,52.94
3815,38,4,3,84.44
3816,8,6,0,57.14
3817,44,6,3,83.02
3818,31,7,0,81.58
3819,17,2,3,77.27
3820,29,8,5,69.05
3821,6,9,5,30.00
3822,33,7,5,73.33
3823,28,9,2,71.79
3824,13,10,1,54.17
3825,26,4,1,83.87
3826,26,2,1,89.66
3827,7,2,4,53.85
3828,38,2,5,84.44
3829,33,5,4,78.57
3830,42,3,5,84.00
3831,33,5,1,84.62
3832,34,8,5,72.34
3833,33,5,0,86.84
3834,20,7,2,68.97
3835,18,5,2,72.00
3836,1,5,0,16.67
3837,44,6,5,80.00
3838,27,4,4,77.14
3839,19,2,2,82.61
3840,21,4,2,77.78
3841,46,7,5,79.31
3842,25,8,3,69.44
3843,4,1,1,66.67
3844,30,6,1,81.08
3845,6,7,3,37.50
3846,18,9,0,66.67
3847,16,3,1,80.00
3848,45,2,3,90.00
3849,20,6,5,64.52
3850,29,7,5,70.73
3851,33,4,1,86.84
3852,16,2,1,84.21
3853,34,2,0,94.44
3854,16,9,2,59.26
3855,37,9,2,77.08
3856,49,2,2,92.45
3857,23,4,2,79.31
3858,7,5,0,58.33
3859,22,9,0,70.97
3860,43,2,5,86.00
3861,42,6,4,80.77
3862,49,2,5,87.50
3863,9,6,0,60.00
3864,21,3,4,75.00
3865,10,5,2,58.82
3866,38,8,1,80.85
3867,12,8,0,60.00
3868,7,3,1,63.64
3869,42,6,3,82.35
3870,0,10,3,0.00
3871,33,9,0,78.57
3872,19,10,3,59.38
3873,35,5,1,85.37
3874,25,10,0,71.43
3875,44,3,5,84.62
3876,47,2,1,94.00
3877,50,6,1,87.72
3878,12,6,2,60.00
3879,38,3,1,90.48
3880,11,0,3,78.57
3881,22,4,5,70.97
3882,17,3,2,77.27
3883,40,4,1,88.89
3884,28,1,4,84.85
3885,45,7,3,81.82
3886,27,7,4,71.05
3887,30,9,0,76.92
3888,4,4,5,30.77
3889,38,8,5,74.51
3890,36,2,4,85.71
3891,9,8,0,52.94
3892,36,10,1,76.60
3893,44,5,2,86.27
3894,32,0,5,86.49
3895,0,10,5,0.00
3896,8,0,0,100.00
3897,10,6,0,62.50
3898,16,8,3,59.26
3899,41,10,3,75.93
3900,33,10,2,73.33
3901,22,0,2,91.67
3902,46,10,0,82.14
3903,42,8,4,77.78
3904,20,2,5,74.07
3905,9,0,5,64.29
3906,39,0,4,90.70
3907,40,4,2,86.96
3908,44,0,3,93.62
3909,25,3,4,78.13
3910,19,1,3,82.61
3911,25,1,2,89.29
3912,1,0,4,20.00
3913,48,10,2,80.00
3914,13,9,3,52.00
3915,34,4,1,87.18
3916,7,4,5,43.75
3917,5,8,3,31.25
3918,48,2,2,92.31
3919,43,6,0,87.76
3920,12,9,3,50.00
3921,38,9,4,74.51
3922,25,1,2,89.29
3923,24,8,3,68.57
3924,12,10,1,52.17
3925,46,2,1,93.88
3926,25,0,0,100.00
3927,24,8,2,70.59
3928,17,5,3,68.00
3929,49,5,1,89.09
3930,40,5,5,80.00
3931,6,9,0,40.00
3932,42,5,3,84.00
3933,5,9,5,26.32
3934,35,0,4,89.74
3935,31,0,0,100.00
3936,45,1,5,88.24
3937,38,2,4,86.36
3938,25,8,3,69.44
3939,3,10,0,23.08
3940,43,7,1,84.31
3941,17,7,0,70.83
3942,27,9,4,67.50
3943,43,0,3,93.48
3944,20,3,4,74.07
3945,17,5,5,62.96
3946,26,5,1,81.25
3947,25,6,5,69.44
3948,29,1,3,87.88
3949,2,6,2,20.00
3950,27,0,1,96.43
3951,32,1,3,88.89
3952,18,4,3,72.00
3953,47,6,5,81.03
3954,16,2,0,88.89
3955,13,8,2,56.52
3956,33,7,3,76.74
3957,1,3,4,12.50
3958,11,0,4,73.33
3959,0,10,2,0.00
3960,30,6,1,81.08
3961,28,1,3,87.50
3962,47,5,0,90.38
3963,10,0,1,90.91
3964,16,7,1,66.67
3965,2,10,0,16.67
3966,28,0,2,93.33
3967,40,4,2,86.96
3968,31,9,5,68.89
3969,15,7,0,68.18
3970,12,2,3,70.59
3971,50,3,2,90.91
3972,33,8,4,73.33
3973,36,2,2,90.00
3974,22,3,0,88.00
3975,42,6,0,87.50
3976,3,8,2,23.08
3977,7,4,2,53.85
3978,24,5,2,77.42
3979,48,4,5,84.21
3980,5,6,5,31.25
3981,7,10,1,38.89
3982,10,0,3,76.92
3983,19,5,3,70.37
3984,21,0,0,100.00
3985,40,0,0,100.00
3986,14,5,0,73.68
3987,7,6,3,43.75
3988,4,5,2,36.36
3989,1,6,2,11.11
3990,17,3,5,68.00
3991,46,10,0,82.14
3992,40,3,3,86.96
3993,4,7,1,33.33
3994,26,3,3,81.25
3995,22,7,4,66.67
3996,9,0,0,100.00
3997,2,5,3,20.00
3998,24,6,4,70.59
3999,7,2,1,70.00
4000,41,1,5,87.23
4001,32,8,1,78.05
4002,12,2,5,63.16
4003,6,10,4,30.00
4004,8,9,1,44.44
4005,46,3,1,92.00
4006,27,0,0,100.00
4007,23,9,0,71.88
4008,27,10,2,69.23
4009,41,0,1,97.62
4010,42,8,1,82.35
4011,17,8,3,60.71
4012,17,10,2,58.62
4013,1,9,1,9.09
4014,1,8,4,7.69
4015,32,5,1,84.21
4016,15,2,1,83.33
4017,49,5,0,90.74
4018,3,2,1,50.00
4019,37,3,1,90.24
4020,1,1,3,20.00
4021,45,5,1,88.24
4022,31,4,3,81.58
4023,5,4,0,55.56
4024,46,1,2,93.88
4025,11,5,5,52.38
4026,45,5,5,81.82
4027,1,3,5,11.11
4028,23,3,5,74.19
4029,37,0,0,100.00
4030,42,9,2,79.25
4031,50,0,3,94.34
4032,42,8,5,76.36
4033,36,9,4,73.47
4034,49,3,1,92.45
4035,1,9,3,7.69
4036,4,2,2,50.00
4037,14,1,4,73.68
4038,38,1,0,97.44
4039,33,5,4,78.57
4040,34,6,3,79.07
4041,14,10,5,48.28
4042,3,9,1,23.08
4043,30,0,2,93.75
4044,38,2,4,86.36
4045,0,0,4,0.00
4046,16,3,3,72.73
4047,24,9,0,72.73
4048,6,0,3,66.67
4049,22,1,4,81.48
4050,7,4,1,58.33
4051,39,7,4,78.00
4052,19,1,2,86.36
4053,26,9,3,68.42
4054,8,4,4,50.00
4055,2,5,2,22.22
4056,35,5,4,79.55
4057,24,4,3,77.42
4058,22,8,1,70.97
4059,15,5,5,60.00
4060,2,7,3,16.67
4061,32,8,5,71.11
4062,45,7,1,84.91
4063,22,7,4,66.67
4064,2,4,3,22.22
4065,16,7,2,64.00
4066,48,0,4,92.31
4067,9,10,4,39.13
4068,6,1,5,50.00
4069,38,1,1,95.00
4070,11,1,5,64.71
4071,37,4,1,88.10
4072,19,0,4,82.61
4073,48,4,2,88.89
4074,46,5,4,83.64
4075,40,3,5,83.33
4076,24,2,4,80.00
4077,40,5,5,80.00
4078,35,5,5,77.78
4079,17,4,4,68.00
4080,26,9,0,74.29
4081,47,9,1,82.46
4082,14,0,2,87.50
4083,45,8,2,81.82
4084,18,8,5,58.06
4085,12,6,1,63.16
4086,29,1,4,85.29
4087,7,8,0,46.67
4088,4,5,2,36.36
4089,29,5,3,78.38
4090,6,7,2,40.00
4091,44,10,0,81.48
4092,1,6,3,10.00
4093,16,7,1,66.67
4094,8,6,3,47.06
4095,10,7,2,52.63
4096,24,8,5,64.86
4097,28,3,3,82.35
4098,3,1,5,33.33
4099,15,0,4,78.95
4100,33,8,2,76.74
4101,43,0,2,95.56
4102,2,8,0,20.00
4103,30,5,2,81.08
4104,43,1,3,91.49
4105,35,8,4,74.47
4106,7,1,4,58.33
4107,31,3,2,86.11
4108,42,4,1,89.36
4109,18,10,2,60.00
4110,17,7,2,65.38
4111,24,3,1,85.71
4112,17,9,1,62.96
4113,13,3,3,68.42
4114,32,5,2,82.05
4115,35,10,1,76.09
4116,50,0,4,92.59
4117,46,5,1,88.46
4118,30,6,5,73.17
4119,34,7,1,80.95
4120,47,6,1,87.04
4121,48,5,4,84.21
4122,27,3,3,81.82
4123,32,4,0,88.89
4124,22,4,2,78.57
4125,40,1,5,86.96
4126,12,9,2,52.17
4127,18,8,3,62.07
4128,29,0,3,90.63
4129,10,0,5,66.67
4130,26,1,1,92.86
4131,14,8,4,53.85
4132,20,5,4,68.97
4133,16,4,3,69.57
4134,18,6,0,75.00
4135,23,10,3,63.89
4136,39,4,1,88.64
4137,18,3,3,75.00
4138,16,7,2,64.00
4139,45,3,4,86.54
4140,26,2,3,83.87
4141,50,1,0,98.04
4142,3,3,3,33.33
4143,50,2,5,87.72
4144,41,3,3,87.23
4145,16,10,5,51.61
4146,48,1,4,90.57
4147,43,10,3,76.79
4148,44,9,5,75.86
4149,43,7,2,82.69
4150,12,2,2,75.00
4151,37,8,5,74.00
4152,11,10,2,47.83
4153,22,6,2,73.33
4154,33,10,5,68.75
4155,24,4,5,72.73
4156,37,6,4,78.72
4157,37,6,0,86.05
4158,21,1,4,80.77
4159,22,3,4,75.86
4160,22,6,5,66.67
4161,3,8,4,20.00
4162,25,6,2,75.76
4163,23,9,3,65.71
4164,48,8,2,82.76
4165,36,7,5,75.00
4166,45,1,5,88.24
4167,21,0,2,91.30
4168,35,1,4,87.50
4169,38,7,2,80.85
4170,46,3,3,88.46
4171,21,3,3,77.78
4172,6,2,4,50.00
4173,4,0,0,100.00
4174,25,8,0,75.76
4175,0,8,2,0.00
4176,28,10,3,68.29
4177,40,10,5,72.73
4178,1,3,0,25.00
4179,35,6,3,79.55
4180,43,10,4,75.44
4181,45,3,5,84.91
4182,7,9,4,35.00
4183,26,5,4,74.29
4184,3,4,3,30.00
4185,20,8,1,68.97
4186,17,1,3,80.95
4187,39,3,4,84.78
4188,43,3,0,93.48
4189,14,3,5,63.64
4190,3,2,1,50.00
4191,29,8,5,69.05
4192,17,1,0,94.44
4193,42,9,3,77.78
4194,50,2,2,92.59
4195,23,7,0,76.67
4196,21,1,0,95.45
4197,18,0,0,100.00
4198,3,2,3,37.50
4199,4,9,5,22.22
4200,32,9,4,71.11
4201,22,3,3,78.57
4202,14,2,3,73.68
4203,41,8,0,83.67
4204,17,10,3,56.67
4205,35,6,5,76.09
4206,1,10,3,7.14
4207,23,7,5,65.71
4208,25,4,1,83.33
4209,40,4,2,86.96
4210,43,6,1,86.00
4211,32,2,0,94.12
4212,34,1,1,94.44
4213,32,1,0,96.97
4214,41,7,1,83.67
4215,14,2,4,70.00
4216,9,8,0,52.94
4217,22,3,2,81.48
4218,44,5,5,81.48
4219,35,10,1,76.09
4220,22,5,2,75.86
4221,41,0,0,100.00
4222,41,3,2,89.13
4223,32,10,5,68.09
4224,0,5,2,0.00
4225,10,9,4,43.48
4226,40,6,1,85.11
4227,41,7,4,78.85
4228,19,5,2,73.08
4229,46,4,3,86.79
4230,44,2,5,86.27
4231,21,4,1,80.77
4232,34,5,0,87.18
4233,46,2,5,86.79
4234,8,3,2,61.54
4235,24,5,2,77.42
4236,50,0,0,100.00
4237,32,8,1,78.05
4238,7,7,4,38.89
4239,7,9,1,41.18
4240,30,1,0,96.77
4241,0,6,2,0.00
4242,17,8,5,56.67
4243,10,2,1,76.92
4244,40,5,3,83.33
4245,30,6,3,76.92
4246,22,9,1,68.75
4247,32,7,4,74.42
4248,12,10,1,52.17
4249,33,3,5,80.49
4250,13,7,2,59.09
4251,16,2,5,69.57
4252,43,4,5,82.69
4253,14,8,3,56.00
4254,40,5,0,88.89
4255,20,6,3,68.97
4256,14,4,0,77.78
4257,12,1,4,70.59
4258,4,7,3,28.57
4259,3,0,3,50.00
4260,47,10,5,75.81
4261,32,7,5,72.73
4262,50,8,0,86.21
4263,33,2,4,84.62
4264,30,5,4,76.92
4265,8,0,3,72.73
4266,33,9,4,71.74
4267,41,5,0,89.13
4268,10,9,0,52.63
4269,4,6,3,30.77
4270,14,1,2,82.35
4271,11,9,1,52.38
4272,26,7,5,68.42
4273,20,8,4,62.50
4274,1,7,4,8.33
4275,21,4,3,75.00
4276,3,7,3,23.08
4277,4,3,1,50.00
4278,29,6,0,82.86
4279,15,3,2,75.00
4280,25,5,2,78.13
4281,39,1,2,92.86
4282,30,7,0,81.08
4283,35,5,5,77.78
4284,49,5,5,83.05
4285,5,6,1,41.67
4286,25,9,1,71.43
4287,1,7,4,8.33
4288,34,10,0,77.27
4289,49,0,5,90.74
4290,8,10,1,42.11
4291,5,6,4,33.33
4292,9,5,5,47.37
4293,7,8,1,43.75
4294,33,3,2,86.84
4295,10,4,3,58.82
4296,49,4,5,84.48
4297,33,6,2,80.49
4298,10,8,1,52.63
4299,45,4,2,88.24
4300,37,3,5,82.22
4301,1,7,4,8.33
4302,41,7,4,78.85
4303,13,3,4,65.00
4304,10,1,2,76.92
4305,50,4,4,86.21
4306,10,2,1,76.92
4307,49,7,4,81.67
4308,14,1,2,82.35
4309,49,7,3,83.05
4310,35,2,4,85.37
4311,1,6,3,10.00
4312,49,6,5,81.67
4313,19,6,0,76.00
4314,36,7,2,80.00
4315,3,8,0,27.27
4316,34,0,1,97.14
4317,13,1,3,76.47
4318,12,0,0,100.00
4319,45,6,2,84.91
4320,33,6,1,82.50
4321,49,9,0,84.48
4322,50,5,2,87.72
4323,5,8,0,38.46
4324,30,1,5,83.33
4325,15,2,0,88.24
4326,21,9,4,61.76
4327,12,10,0,54.55
4328,19,8,4,61.29
4329,9,4,4,52.94
4330,7,8,5,35.00
4331,7,9,4,35.00
4332,36,4,5,80.00
4333,15,10,3,53.57
4334,38,5,4,80.85
4335,15,8,3,57.69
4336,47,6,5,81.03
4337,47,0,3,94.00
4338,49,6,0,89.09
4339,30,6,3,76.92
4340,20,7,2,68.97
4341,31,10,4,68.89
4342,33,5,0,86.84
4343,27,1,2,90.00
4344,26,6,0,81.25
4345,39,9,5,73.58
4346,20,10,0,66.67
4347,47,8,3,81.03
4348,28,10,5,65.12
4349,41,0,3,93.18
4350,0,1,2,0.00
4351,47,1,3,92.16
4352,10,1,4,66.67
4353,45,6,4,81.82
4354,29,1,1,93.55
4355,12,1,4,70.59
4356,14,6,4,58.33
4357,1,3,3,14.29
4358,9,3,5,52.94
4359,20,7,2,68.97
4360,13,5,4,59.09
4361,16,4,4,66.67
4362,43,0,4,91.49
4363,21,4,5,70.00
4364,37,10,2,75.51
4365,27,10,3,67.50
4366,21,1,0,95.45
4367,39,4,0,90.70
4368,40,9,2,78.43
4369,14,7,5,53.85
4370,15,7,2,62.50
4371,9,8,2,47.37
4372,28,8,5,68.29
4373,14,2,0,87.50
4374,18,9,1,64.29
4375,0,2,3,0.00
4376,25,8,2,71.43
4377,10,4,3,58.82
4378,1,6,1,12.50
4379,8,2,0,80.00
4380,32,8,0,80.00
4381,41,2,5,85.42
4382,49,9,0,84.48
4383,13,6,3,59.09
4384,46,7,5,79.31
4385,30,4,2,83.33
4386,34,1,3,89.47
4387,45,1,3,91.84
4388,8,6,0,57.14
4389,43,6,2,84.31
4390,13,4,4,61.90
4391,27,9,5,65.85
4392,34,5,1,85.00
4393,28,3,0,90.32
4394,30,9,5,68.18
4395,43,7,4,79.63
4396,34,4,4,80.95
4397,22,1,0,95.65
4398,25,7,3,71.43
4399,0,0,4,0.00
4400,5,1,3,55.56
4401,4,2,3,44.44
4402,49,0,0,100.00
4403,3,4,0,42.86
4404,36,0,4,90.00
4405,6,7,1,42.86
4406,32,4,1,86.49
4407,44,2,4,88.00
4408,33,2,3,86.84
4409,43,9,5,75.44
4410,0,8,0,0.00
4411,16,7,3,61.54
4412,42,3,2,89.36
4413,26,6,1,78.79
4414,24,6,4,70.59
4415,38,7,3,79.17
4416,26,9,3,68.42
4417,25,8,1,73.53
4418,42,4,4,84.00
4419,16,5,5,61.54
4420,6,5,1,50.00
4421,0,1,5,0.00
4422,8,4,5,47.06
4423,15,3,2,75.00
4424,45,4,0,91.84
4425,2,0,0,100.00
4426,46,1,4,90.20
4427,50,5,5,83.33
4428,7,0,0,100.00
4429,6,2,3,54.55
4430,0,7,4,0.00
4431,13,8,5,50.00
4432,10,10,0,50.00
4433,45,3,5,84.91
4434,10,8,2,50.00
4435,49,7,5,80.33
4436,31,3,2,86.11
4437,31,5,5,75.61
4438,21,1,5,77.78
4439,21,0,5,80.77
4440,41,5,4,82.00
4441,2,0,3,40.00
4442,2,10,3,13.33
4443,23,9,2,67.65
4444,14,4,4,63.64
4445,27,9,3,69.23
4446,6,6,2,42.86
4447,39,3,4,84.78
4448,35,1,0,97.22
4449,19,6,3,67.86
4450,13,2,5,65.00
4451,43,10,5,74.14
4452,45,1,5,88.24
4453,49,5,1,89.09
4454,45,4,1,90.00
4455,28,2,2,87.50
4456,25,4,2,80.65
4457,35,2,4,85.37
4458,29,7,3,74.36
4459,0,0,5,0.00
4460,43,1,1,95.56
4461,41,3,1,91.11
4462,6,3,5,42.86
4463,7,3,3,53.85
4464,36,4,2,85.71
4465,25,8,2,71.43
4466,27,4,0,87.10
4467,35,6,5,76.09
4468,0,7,4,0.00
4469,16,10,0,61.54
4470,16,3,5,66.67
4471,40,2,1,93.02
4472,0,1,5,0.00
4473,47,0,4,92.16
4474,38,5,4,80.85
4475,40,9,4,75.47
4476,10,6,2,55.56
4477,23,0,2,92.00
4478,3,1,4,37.50
4479,18,3,5,69.23
4480,33,1,4,86.84
4481,5,5,0,50.00
4482,45,1,3,91.84
4483,50,10,4,78.13
4484,46,1,0,97.87
4485,28,4,4,77.78
4486,18,9,4,58.06
4487,13,7,0,65.00
4488,8,8,1,47.06
4489,1,6,4,9.09
4490,44,9,2,80.00
4491,46,8,1,83.64
4492,20,5,5,66.67
4493,24,8,4,66.67
4494,49,4,3,87.50
4495,42,9,5,75.00
4496,11,3,2,68.75
4497,43,6,5,79.63
4498,20,4,5,68.97
4499,41,5,3,83.67
4500,22,9,5,61.11
4501,7,8,0,46.67
4502,25,7,3,71.43
4503,34,8,2,77.27
4504,25,9,3,67.57
4505,2,8,3,15.38
4506,48,1,5,88.89
4507,13,8,1,59.09
4508,49,0,1,98.00
4509,11,6,0,64.71
4510,18,2,3,78.26
4511,42,2,2,91.30
4512,5,2,1,62.50
4513,29,0,0,100.00
4514,50,6,0,89.29
4515,25,1,5,80.65
4516,40,10,1,78.43
4517,18,4,5,66.67
4518,14,4,0,77.78
4519,10,10,2,45.45
4520,13,7,2,59.09
4521,27,7,2,75.00
4522,6,6,2,42.86
4523,42,9,2,79.25
4524,39,1,2,92.86
4525,42,7,4,79.25
4526,47,8,4,79.66
4527,3,1,4,37.50
4528,5,4,1,50.00
4529,21,9,0,70.00
4530,1,7,1,11.11
4531,7,8,4,36.84
4532,47,1,3,92.16
4533,16,8,5,55.17
4534,29,8,1,76.32
4535,20,7,4,64.52
4536,5,2,4,45.45
4537,8,9,3,40.00
4538,22,2,1,88.00
4539,31,0,3,91.18
4540,31,10,5,67.39
4541,30,6,1,81.08
4542,26,0,4,86.67
4543,42,6,3,82.35
4544,3,8,2,23.08
4545,32,10,4,69.57
4546,41,7,1,83.67
4547,11,8,4,47.83
4548,36,2,2,90.00
4549,25,5,1,80.65
4550,47,10,0,82.46
4551,26,2,2,86.67
4552,1,10,4,6.67
4553,1,10,2,7.69
4554,42,2,3,89.36
4555,17,0,5,77.27
4556,48,2,2,92.31
4557,18,7,1,69.23
4558,33,8,2,76.74
4559,18,1,4,78.26
4560,31,7,2,77.50
4561,7,2,4,53.85
4562,34,9,4,72.34
4563,8,0,0,100.00
4564,12,2,3,70.59
4565,9,6,5,45.00
4566,44,8,1,83.02
4567,20,7,2,68.97
4568,43,3,0,93.48
4569,32,2,0,94.12
4570,33,2,1,91.67
4571,50,6,1,87.72
4572,35,4,4,81.40
4573,30,9,2,73.17
4574,31,6,3,77.50
4575,25,10,5,62.50
4576,18,7,0,72.00
4577,2,5,1,25.00
4578,27,9,2,71.05
4579,46,9,0,83.64
4580,4,3,0,57.14
4581,23,4,2,79.31
4582,44,1,3,91.67
4583,23,6,2,74.19
4584,2,1,0,66.67
4585,45,6,0,88.24
4586,23,1,0,95.83
4587,50,3,3,89.29
4588,10,6,1,58.82
4589,24,8,5,64.86
4590,2,8,0,20.00
4591,22,10,4,61.11
4592,14,7,4,56.00
4593,31,7,2,77.50
4594,30,10,3,69.77
4595,22,6,1,75.86
4596,16,10,5,51.61
4597,27,9,1,72.97
4598,37,4,1,88.10
4599,49,1,3,92.45
4600,13,1,3,76.47
4601,2,0,5,28.57
4602,47,10,2,79.66
4603,47,4,3,87.04
4604,18,6,4,64.29
4605,21,6,0,77.78
4606,22,5,1,78.57
4607,40,6,4,80.00
4608,22,3,5,73.33
4609,22,7,5,64.71
4610,14,6,3,60.87
4611,30,10,0,75.00
4612,45,10,3,77.59
4613,30,3,3,83.33
4614,33,9,0,78.57
4615,42,2,3,89.36
4616,47,6,1,87.04
4617,17,0,4,80.95
4618,33,1,4,86.84
4619,13,2,5,65.00
4620,41,7,1,83.67
4621,30,0,1,96.77
4622,29,2,1,90.63
4623,23,7,5,65.71
4624,15,4,4,65.22
4625,15,3,2,75.00
4626,16,9,4,55.17
4627,42,8,4,77.78
4628,31,10,0,75.61
4629,6,9,2,35.29
4630,43,1,5,87.76
4631,17,10,4,54.84
4632,1,2,2,20.00
4633,7,1,1,77.78
4634,7,8,2,41.18
4635,12,1,1,85.71
4636,13,7,4,54.17
4637,29,10,0,74.36
4638,35,10,4,71.43
4639,20,10,4,58.82
4640,29,4,2,82.86
4641,44,7,4,80.00
4642,41,0,1,97.62
4643,11,9,3,47.83
4644,5,5,2,41.67
4645,5,8,5,27.78
4646,29,7,5,70.73
4647,1,2,3,16.67
4648,1,8,3,8.33
4649,21,0,2,91.30
4650,25,2,5,78.13
4651,14,7,4,56.00
