customer_id,account_age_years,total_credit_accounts,accounts_in_delinquency,total_credit_limit,credit_balance,credit_utilization_ratio
3591,7,8,1,16491,10767,0.652901583
3592,17,3,2,20846,6146,0.294828744
3593,4,9,1,44012,15951,0.362423884
3594,2,10,3,15124,29819,1.971634488
3595,7,1,2,14902,22021,1.477721111
3596,15,5,3,34195,26563,0.776809475
3597,15,5,0,17109,19212,1.122917763
3598,12,9,3,33154,14098,0.425227725
3599,4,6,3,29077,28904,0.99405028
3600,15,9,1,19805,19042,0.961474375
3601,7,2,3,16207,23124,1.426790893
3602,12,3,1,26069,27726,1.063562085
3603,13,5,0,27749,10871,0.391761865
3604,2,10,1,9674,10172,1.051478189
3605,2,1,1,15561,17290,1.111111111
3606,20,4,1,45641,19146,0.419491247
3607,11,2,2,9915,5849,0.589914271
3608,18,10,3,37416,21432,0.572803079
3609,20,7,1,10725,7329,0.683356643
3610,17,2,3,35495,10642,0.299816876
3611,15,5,0,37445,7886,0.210602217
3612,11,3,1,14751,18933,1.283506203
3613,15,8,3,11814,12329,1.043592348
3614,9,7,0,17155,19432,1.132730982
3615,16,9,3,48135,25498,0.5297185
3616,20,8,3,30146,13692,0.454189611
3617,10,7,3,31752,9480,0.29856387
3618,18,3,2,32146,9363,0.291264854
3619,18,7,3,45833,2775,0.060545895
3620,5,2,0,31400,18097,0.57633758
3621,14,7,0,49312,7264,0.147306944
3622,2,4,3,23607,16431,0.696022366
3623,3,9,3,25029,12831,0.512645331
3624,14,6,0,30745,21597,0.702455684
3625,12,9,0,31718,27825,0.877262122
3626,10,6,2,18471,16011,0.866818256
3627,2,1,2,37170,28585,0.769034167
3628,20,1,2,17364,9765,0.562370422
3629,15,4,1,45185,6287,0.139139095
3630,8,3,2,44447,9330,0.20991293
3631,16,7,3,24754,21574,0.871535913
3632,14,7,1,27589,3770,0.136648664
3633,17,4,3,39767,12923,0.324967938
3634,17,5,3,20913,17533,0.838378042
3635,1,6,3,23667,14115,0.596400051
3636,2,3,3,5935,1030,0.173546757
3637,15,4,1,26883,22137,0.823457203
3638,15,2,3,19029,14986,0.787534815
3639,14,10,1,16373,1763,0.107677274
3640,7,4,0,5886,9751,1.656642881
3641,9,8,2,29093,26571,0.913312481
3642,20,6,0,16988,27119,1.596362138
3643,20,6,1,42645,18535,0.434634775
3644,16,5,2,30495,15416,0.505525496
3645,13,5,0,23202,13046,0.562279114
3646,6,3,3,18553,18176,0.979679836
3647,13,1,0,19302,19620,1.016474977
3648,12,6,3,36659,11801,0.321912764
3649,1,2,2,37948,8065,0.212527669
3650,8,6,0,36158,18986,0.525084352
3651,18,5,1,30171,1894,0.062775513
3652,6,5,3,20310,15355,0.756031512
3653,11,6,0,38473,12394,0.322148
3654,18,4,3,14304,13770,0.962667785
3655,12,7,0,43910,15793,0.359667502
3656,11,3,2,10399,1825,0.175497644
3657,6,5,1,42048,4532,0.107781583
3658,12,2,3,33736,4104,0.121650462
3659,2,1,2,27289,10040,0.367913811
3660,1,10,0,42335,6331,0.149545293
3661,15,10,1,21265,1580,0.074300494
3662,16,3,3,36778,1119,0.030425798
3663,14,5,3,17714,28709,1.620695495
3664,10,9,0,10768,27478,2.551820208
3665,9,8,2,25096,26087,1.039488365
3666,3,3,1,48770,19928,0.408611852
3667,7,2,0,35348,27033,0.764767455
3668,8,1,3,21761,14696,0.675336611
3669,9,3,2,26220,18887,0.720327994
3670,9,8,3,30032,21212,0.706313266
3671,20,7,3,25478,14108,0.553732632
3672,6,4,3,10398,11912,1.145604924
3673,5,6,1,11893,28474,2.394181451
3674,13,2,1,16553,27021,1.63239292
3675,11,8,3,23476,5032,0.214346567
3676,20,1,2,7072,26117,3.693014706
3677,16,9,0,31328,21360,0.681818182
3678,13,5,1,11403,16361,1.43479786
3679,13,1,1,6907,12835,1.858259736
3680,12,9,1,14390,25567,1.776719944
3681,4,2,1,35671,27406,0.768299179
3682,3,10,2,35492,6887,0.194043728
3683,9,8,0,36443,3784,0.103833384
3684,12,3,2,21311,16623,0.780019708
3685,17,3,1,30802,12451,0.404226998
3686,11,4,0,25473,17714,0.695402976
3687,8,7,2,8381,20205,2.410810166
3688,12,8,0,48822,27157,0.556245135
3689,13,9,2,14659,19468,1.328057848
3690,11,3,0,49518,27755,0.560503251
3691,18,4,3,11132,3635,0.326536112
3692,18,2,1,49601,4743,0.095623072
3693,18,4,0,29867,20073,0.672079553
3694,2,2,1,41300,9599,0.232421308
3695,13,3,1,17945,2060,0.114795208
3696,7,9,3,49131,17267,0.351448169
3697,4,10,3,30431,22782,0.748644474
3698,17,4,1,11529,25537,2.215022986
3699,11,8,1,49950,21471,0.42984985
3700,2,6,1,24533,24965,1.017608935
3701,7,8,2,31431,16572,0.527250167
3702,6,9,0,25293,24460,0.967065987
3703,8,4,1,35472,8380,0.23624267
3704,10,3,3,43326,10803,0.249342196
3705,18,7,0,29152,5628,0.19305708
3706,6,5,2,20589,5136,0.249453592
3707,2,10,3,6910,3106,0.449493488
3708,17,4,3,38413,19664,0.51191003
3709,1,2,3,15584,2374,0.152335729
3710,19,1,2,14505,4480,0.308859014
3711,9,1,0,17254,15968,0.925466558
3712,5,1,2,24341,3688,0.151513907
3713,6,8,2,39872,15047,0.377382624
3714,14,10,1,6734,15840,2.352242352
3715,9,7,1,36481,2912,0.079822373
3716,10,4,3,14368,16263,1.131890312
3717,20,5,3,44456,23992,0.539679683
3718,8,6,2,38180,24355,0.637899424
3719,8,10,1,41135,14321,0.348146347
3720,4,10,3,5878,19707,3.352670977
3721,14,5,3,32091,18712,0.583091833
3722,13,3,0,18336,20269,1.10542103
3723,8,4,1,34422,24961,0.725146709
3724,8,3,0,34488,12464,0.361401067
3725,4,3,3,35548,22874,0.643467987
3726,19,10,1,38833,28419,0.731826024
3727,16,7,2,15841,12569,0.793447383
3728,8,6,2,37153,11902,0.320350981
3729,19,2,0,35200,29268,0.831477273
3730,15,10,3,22740,10411,0.457827617
3731,5,8,1,10006,9737,0.97311613
3732,17,2,2,8978,15461,1.722098463
3733,17,3,2,9121,27627,3.028944195
3734,20,3,1,8219,21843,2.657622582
3735,3,8,1,19873,5280,0.265687113
3736,12,6,1,26812,1514,0.056467253
3737,1,10,2,35752,16147,0.451639069
3738,2,9,2,46166,2613,0.056600095
3739,20,7,0,12667,17686,1.396226415
3740,12,6,0,48515,29806,0.614366691
3741,13,1,0,39329,10182,0.258892929
3742,9,8,3,25902,12541,0.484171106
3743,18,2,2,22553,8662,0.384073072
3744,4,3,2,26167,26204,1.001413995
3745,6,7,1,25423,27043,1.063721827
3746,17,10,0,26464,1603,0.060572854
3747,1,6,2,42018,26143,0.62218573
3748,17,5,2,43800,27300,0.623287671
3749,10,3,0,16524,26349,1.594589688
3750,13,3,0,23357,12464,0.533630175
3751,1,8,2,22205,26403,1.189056519
3752,7,2,3,11799,19296,1.63539283
3753,14,3,2,47296,15458,0.32683525
3754,4,6,2,19234,3150,0.163772486
3755,20,8,3,20514,27885,1.359315589
3756,17,4,1,7919,27751,3.504356611
3757,20,9,0,39592,26570,0.671095171
3758,11,2,2,10273,22939,2.232940718
3759,4,1,0,49998,7750,0.1550062
3760,17,2,0,5873,8545,1.454963392
3761,8,4,0,7671,6709,0.874592622
3762,5,8,3,34205,11928,0.348720947
3763,7,5,3,39544,16274,0.411541574
3764,2,6,0,33504,15090,0.450393983
3765,15,10,0,8545,4760,0.557050907
3766,11,8,0,32157,28627,0.890226078
3767,10,6,1,23346,21466,0.919472286
3768,6,7,3,49268,10503,0.213180969
3769,1,2,1,26375,13026,0.493876777
3770,6,5,2,42968,7940,0.18478868
3771,3,8,0,15626,29615,1.895238705
3772,18,2,1,10122,18402,1.818020154
3773,6,4,1,33259,13847,0.416338435
3774,14,9,2,45699,29786,0.651786691
3775,16,7,3,27575,23240,0.842792384
3776,17,7,2,14077,13674,0.971371741
3777,2,7,0,28306,3803,0.134353141
3778,20,4,0,25933,24650,0.950526356
3779,15,8,1,43751,24965,0.570615529
3780,6,2,2,6234,24483,3.927333975
3781,11,8,1,18589,3128,0.168271558
3782,2,4,3,6098,3954,0.648409315
3783,4,8,0,18931,8422,0.44487877
3784,9,8,2,5108,8244,1.613938919
3785,10,6,2,36384,10507,0.288780783
3786,8,3,2,5688,4166,0.732419128
3787,10,4,1,42458,2294,0.054029865
3788,18,7,1,21238,19695,0.927347208
3789,7,9,1,15659,25182,1.608148668
3790,11,8,1,9873,10679,1.081636787
3791,20,1,1,45163,26709,0.591391183
3792,7,9,0,29285,28413,0.970223664
3793,12,1,3,6164,21344,3.462686567
3794,17,5,3,21803,3990,0.183002339
3795,16,3,3,45905,16336,0.355865374
3796,5,4,1,22531,7783,0.345435178
3797,8,8,2,29310,11741,0.400580007
3798,6,9,0,47531,16531,0.347794071
3799,10,4,3,38092,2429,0.06376667
3800,15,2,0,14322,5418,0.37829912
3801,15,1,2,40289,6182,0.153441386
3802,1,10,1,12000,13484,1.123666667
3803,18,5,2,23490,10242,0.436015326
3804,11,9,0,46665,14361,0.307746705
3805,15,5,3,28385,22035,0.776290294
3806,9,5,1,11447,15409,1.346116887
3807,5,4,2,38891,23133,0.594816281
3808,9,9,0,18745,21139,1.127714057
3809,3,1,3,34779,26273,0.755427126
3810,11,2,0,44557,15275,0.34281931
3811,20,3,2,38011,8437,0.221962064
3812,10,5,2,8029,19574,2.437912567
3813,14,2,2,13111,1831,0.139653726
3814,18,10,3,19952,14518,0.727646351
3815,9,9,1,37100,26617,0.717439353
3816,12,4,2,30989,20126,0.649456259
3817,2,9,0,13204,20759,1.572175098
3818,3,8,0,47139,20608,0.437175163
3819,14,1,2,5587,18877,3.378736352
3820,18,10,1,23042,1484,0.064404132
3821,1,6,0,31165,12464,0.399935825
3822,3,3,3,24429,13058,0.534528634
3823,9,3,1,12705,29195,2.297914207
3824,16,3,1,20383,26351,1.292793014
3825,9,3,0,25200,5876,0.233174603
3826,6,8,0,17876,5627,0.314779593
3827,15,7,3,10307,8822,0.855923159
3828,20,5,1,27438,3218,0.117282601
3829,4,5,2,16122,24999,1.550614068
3830,6,9,0,6903,15043,2.17919745
3831,6,2,2,31296,23814,0.760927914
3832,2,4,2,13480,11281,0.836869436
3833,6,1,3,7684,14869,1.935059865
3834,6,9,1,46693,15796,0.338294819
3835,4,2,2,5303,13712,2.585706204
3836,5,2,3,46759,14368,0.307277743
3837,15,8,0,19827,24616,1.241539315
3838,11,1,0,36553,16874,0.461631056
3839,12,5,2,23589,9494,0.40247573
3840,12,4,0,14345,12804,0.89257581
3841,20,2,0,15198,3023,0.198907751
3842,20,7,0,26070,14213,0.545186038
3843,15,1,3,11886,13839,1.164310954
3844,20,3,2,40152,10639,0.264968121
3845,5,2,1,10419,23930,2.296765525
3846,10,9,3,45163,14996,0.332041716
3847,11,6,1,17930,2261,0.126101506
3848,6,10,1,6821,6325,0.92728339
3849,7,10,0,17664,5552,0.314311594
3850,13,8,2,12201,21586,1.769199246
3851,5,5,2,37618,16104,0.428092934
3852,15,5,1,9258,26728,2.887016634
3853,13,9,1,19289,18291,0.948260667
3854,12,6,2,6879,22013,3.200029074
3855,20,4,2,5882,19720,3.352601156
3856,13,3,3,46820,7005,0.149615549
3857,10,1,3,9928,5920,0.596293312
3858,4,5,1,16543,17346,1.048540168
3859,5,7,1,39236,8531,0.217427872
3860,13,8,2,9940,29323,2.95
3861,17,8,0,11674,20169,1.727685455
3862,15,6,0,10705,13543,1.265109762
3863,15,7,3,12087,16743,1.385207247
3864,15,2,1,25410,18675,0.734946871
3865,18,10,0,14023,13443,0.958639378
3866,1,5,3,24583,5314,0.216165643
3867,3,9,0,9673,4281,0.442572108
3868,12,10,3,10404,26176,2.515955402
3869,1,4,1,9511,6619,0.695931027
3870,9,3,2,32397,10549,0.325616569
3871,19,5,1,27330,21930,0.802414929
3872,6,9,3,38719,8125,0.209845296
3873,17,9,2,28202,2934,0.104035175
3874,2,10,3,40085,24176,0.603118373
3875,7,7,1,6619,21292,3.216800121
3876,16,6,2,30562,16972,0.555330149
3877,7,7,0,48296,5488,0.113632599
3878,6,7,1,7227,12834,1.775840598
3879,16,4,2,32261,6126,0.18988872
3880,11,1,0,44032,21948,0.498455669
3881,9,10,1,31441,24536,0.780382303
3882,7,2,2,37645,15272,0.405684686
3883,16,2,0,9076,6642,0.731820185
3884,17,4,0,47998,11606,0.241801742
3885,3,4,3,27717,14565,0.525489772
3886,3,3,0,30621,1318,0.043042357
3887,10,9,3,35629,17876,0.501726122
3888,1,7,3,24727,27848,1.126218304
3889,19,7,3,41367,3677,0.088887277
3890,8,4,1,29455,7363,0.249974537
3891,20,5,3,40279,27669,0.686933638
3892,8,6,3,20598,23415,1.136760851
3893,17,9,1,24133,28800,1.193386649
3894,10,4,1,37464,24839,0.663009823
3895,18,7,0,14392,11642,0.808921623
3896,12,8,0,27553,18186,0.66003702
3897,5,5,0,13228,11572,0.874811007
3898,10,10,2,47532,8012,0.168560128
3899,12,4,3,42226,14437,0.341898356
3900,4,1,2,47904,6293,0.1313669
3901,4,9,2,34975,13591,0.388591851
3902,4,1,0,17730,5053,0.28499718
3903,3,2,2,26242,20196,0.769605975
3904,10,2,0,44592,20962,0.47008432
3905,5,6,2,23456,21907,0.93396146
3906,2,8,3,22595,27687,1.225359593
3907,17,8,0,24491,23821,0.972643012
3908,8,4,2,14729,10543,0.715798764
3909,12,5,3,27502,28578,1.039124427
3910,5,6,3,46001,19550,0.424990761
3911,5,9,2,42215,25839,0.612081014
3912,14,4,2,24178,23257,0.961907519
3913,1,4,1,44947,22914,0.509800432
3914,11,9,2,39332,12295,0.312595342
3915,13,8,2,44927,19689,0.438244263
3916,18,1,1,48175,26504,0.550160872
3917,7,4,0,37982,26045,0.685719551
3918,10,9,2,24782,16313,0.658260027
3919,15,10,3,33071,15743,0.476036407
3920,16,3,2,27142,3674,0.135362169
3921,18,7,0,19654,14659,0.745853261
3922,16,7,0,9493,26363,2.777098915
3923,9,8,3,41227,17534,0.425303806
3924,5,9,3,28954,29784,1.02866616
3925,3,4,1,35091,24706,0.704055171
3926,8,4,3,34794,11206,0.322067023
3927,4,3,3,34366,1257,0.036576849
3928,18,2,1,41184,2601,0.063155594
3929,10,2,0,11881,9557,0.80439357
3930,12,2,2,24431,8244,0.337440138
3931,13,8,2,38997,7314,0.187552889
3932,18,3,2,11839,6525,0.551144522
3933,18,8,0,16111,21054,1.306809012
3934,5,3,1,26577,15160,0.570418031
3935,11,1,0,13385,20740,1.549495704
3936,12,10,1,39097,27246,0.696882114
3937,14,3,1,8361,11885,1.421480684
3938,13,6,3,11469,29664,2.586450432
3939,4,7,0,42029,23370,0.556044636
3940,2,7,1,23832,3327,0.139602216
3941,2,7,0,23867,12640,0.529601542
3942,13,7,0,27494,20641,0.750745617
3943,14,1,2,29707,7465,0.251287575
3944,16,7,0,49778,24456,0.491301378
3945,4,1,2,29130,8529,0.292790937
3946,9,7,0,43417,6068,0.139760923
3947,14,2,1,16362,19377,1.184268427
3948,19,2,0,11813,29061,2.460086346
3949,7,7,2,33344,24362,0.7306262
3950,1,9,0,17044,6664,0.390988031
3951,8,10,3,48985,6662,0.136000817
3952,1,9,0,9643,21123,2.190500881
3953,20,7,1,15298,2105,0.137599686
3954,10,1,2,15235,27239,1.787922547
3955,6,7,2,28408,13348,0.469867643
3956,16,7,2,44733,6126,0.136945879
3957,5,6,2,22529,3449,0.153091571
3958,15,7,2,17845,22864,1.281255254
3959,16,6,2,28153,6608,0.234717437
3960,4,3,3,30268,24911,0.823014405
3961,4,7,1,36226,20480,0.565339811
3962,18,8,0,8653,4375,0.505604992
3963,10,5,0,44724,27166,0.607414364
3964,6,9,2,48170,15476,0.321278804
3965,12,3,2,23534,14991,0.636993286
3966,13,9,2,45317,24781,0.546836728
3967,12,6,2,6017,14729,2.447897623
3968,9,9,0,31392,10473,0.333620031
3969,1,1,3,32401,12876,0.397395142
3970,12,3,3,44760,1539,0.034383378
3971,3,8,1,11282,25912,2.296755894
3972,6,9,3,41055,1909,0.046498599
3973,11,7,3,26865,25356,0.943830262
3974,14,2,2,41617,27909,0.670615374
3975,12,6,0,13620,17267,1.267767988
3976,6,6,2,14784,7261,0.491139069
3977,20,10,0,35048,23651,0.674817393
3978,17,5,0,30228,22018,0.728397512
3979,6,10,2,39835,2183,0.054801054
3980,15,4,3,25081,28597,1.140185798
3981,4,1,0,45177,13788,0.305199548
3982,16,10,0,20780,21267,1.023435996
3983,11,6,0,44159,9300,0.210602595
3984,20,5,0,7737,17669,2.283701693
3985,12,3,3,16110,17950,1.114214773
3986,20,9,1,41964,14678,0.349775998
3987,17,4,3,28685,6944,0.242077741
3988,14,7,2,49381,4635,0.093862012
3989,12,9,1,27462,8043,0.292877431
3990,4,7,0,9940,15949,1.604527163
3991,16,1,3,20180,23252,1.152229931
3992,11,10,1,28063,29031,1.034493817
3993,20,7,3,29752,7607,0.25568029
3994,13,5,3,48544,29385,0.605327126
3995,20,3,2,48994,12596,0.257092705
3996,20,2,0,15215,8675,0.570161025
3997,15,1,0,26134,29906,1.144333053
3998,13,2,0,17633,1280,0.072591164
3999,14,9,1,34288,12767,0.37234601
4000,9,7,0,46131,23699,0.513732631
4001,14,1,2,18562,16006,0.862299321
4002,7,2,3,5388,28558,5.300296956
4003,4,8,1,21424,21971,1.025532114
4004,17,1,1,23897,26953,1.127882161
4005,20,5,0,46503,9597,0.206373782
4006,12,1,3,10087,14402,1.427778329
4007,5,7,2,43735,13454,0.307625472
4008,17,10,0,17216,7501,0.435699349
4009,14,4,1,33476,22242,0.664416298
4010,7,4,2,25456,2736,0.107479573
4011,19,10,1,38541,14968,0.388365637
4012,11,2,2,35082,1171,0.033378941
4013,18,1,1,17496,14692,0.839734797
4014,1,9,1,29520,1824,0.061788618
4015,4,5,2,12508,10255,0.81987528
4016,12,1,3,21973,8929,0.406362354
4017,5,3,1,13447,9743,0.724548226
4018,16,9,0,42161,8363,0.198358673
4019,14,9,2,40998,22121,0.539562906
4020,6,2,0,29375,21118,0.718910638
4021,6,5,1,20022,29762,1.486464889
4022,12,9,1,29242,17649,0.603549689
4023,13,10,1,14646,15338,1.047248395
4024,16,5,1,45323,7508,0.165655407
4025,14,7,1,15291,21623,1.414099797
4026,12,2,1,23993,26336,1.097653482
4027,14,2,0,15211,3119,0.205048978
4028,11,9,2,48710,3651,0.074953808
4029,6,4,2,17071,17915,1.049440572
4030,4,1,1,11669,28266,2.422315537
4031,5,7,1,22131,12192,0.55090145
4032,14,1,1,27108,8494,0.313339236
4033,19,10,3,22792,16255,0.713188838
4034,15,6,0,7915,12081,1.526342388
4035,8,2,0,31915,26154,0.819489268
4036,13,9,0,45568,24727,0.542639572
4037,14,3,3,31301,12118,0.387144181
4038,2,1,2,28197,29902,1.060467426
4039,8,9,0,13764,10267,0.745931415
4040,7,4,1,25029,18658,0.745455272
4041,15,3,0,46742,23318,0.498866116
4042,1,4,2,38494,9340,0.242635216
4043,17,1,1,39961,22479,0.56252346
4044,19,3,0,16989,28430,1.673435753
4045,14,3,2,23226,15803,0.680401274
4046,17,3,2,5892,18573,3.152240326
4047,11,8,3,11734,7047,0.600562468
4048,2,3,0,7431,28915,3.891131745
4049,1,8,3,20924,13650,0.652360925
4050,20,8,1,38625,15529,0.402045307
4051,15,9,1,49462,1343,0.027152157
4052,2,10,2,20738,13885,0.669543833
4053,14,9,0,13782,5010,0.363517632
4054,5,3,0,5431,29472,5.426624931
4055,16,3,2,32829,28333,0.863047915
4056,11,6,2,37807,17591,0.465284207
4057,3,10,3,33981,3269,0.096200818
4058,15,5,0,41431,20585,0.496850185
4059,17,9,3,33185,27072,0.815790267
4060,17,2,2,17348,12182,0.702213512
4061,7,9,2,11524,5233,0.4540958
4062,15,1,2,15199,21076,1.386670176
4063,5,9,1,25915,7919,0.305575921
4064,20,6,3,25023,24251,0.969148383
4065,3,5,1,15866,16557,1.04355225
4066,17,4,1,42016,5430,0.129236481
4067,14,9,0,10225,19815,1.937897311
4068,15,8,1,14446,1542,0.106742351
4069,5,3,2,26205,3554,0.135622973
4070,19,7,2,23273,12770,0.548704507
4071,1,6,0,13029,9645,0.740271702
4072,9,5,3,13618,10025,0.736158026
4073,10,6,2,16380,4562,0.278510379
4074,8,6,1,32924,28200,0.856518042
4075,11,5,2,43902,23803,0.542184866
4076,7,7,1,40764,19554,0.47968796
4077,3,10,2,25266,3496,0.138367767
4078,8,10,3,32527,12815,0.393980386
4079,6,10,3,32017,21710,0.678077271
4080,6,2,0,25140,22195,0.882856006
4081,17,10,0,11220,5013,0.446791444
4082,1,4,3,38039,23042,0.605746734
4083,3,3,0,7707,25793,3.346697807
4084,16,5,3,35378,14742,0.416699644
4085,11,8,2,24168,22827,0.944513406
4086,8,4,2,43411,11565,0.266407132
4087,13,8,1,42630,25101,0.588810697
4088,7,8,0,29872,13278,0.444496518
4089,16,1,0,19398,1767,0.091091865
4090,3,10,0,40658,29968,0.737075114
4091,10,4,0,31366,13724,0.437543837
4092,4,10,3,22629,24393,1.077953069
4093,13,4,0,40351,9319,0.230948428
4094,8,6,3,5659,29379,5.191553278
4095,1,2,1,35752,26598,0.74395838
4096,20,6,2,43222,11250,0.260284115
4097,18,9,2,32371,24768,0.765129282
4098,16,8,3,31162,5296,0.169950581
4099,1,7,0,20734,16736,0.807176618
4100,17,5,2,32415,22662,0.699120777
4101,18,8,0,28826,27073,0.939186845
4102,6,3,3,33417,2902,0.086842027
4103,9,7,2,33108,20411,0.616497523
4104,4,9,0,16615,8035,0.483599157
4105,16,4,3,28775,1377,0.04785404
4106,7,1,2,21346,23431,1.09767638
4107,20,8,0,39995,3756,0.093911739
4108,20,5,3,32320,19054,0.589542079
4109,4,10,1,38094,7626,0.200189006
4110,4,7,1,10086,29550,2.929803688
4111,8,5,2,25474,5605,0.220028264
4112,15,8,0,19752,1484,0.075131632
4113,5,4,3,8729,27506,3.15110551
4114,2,6,1,11526,21684,1.881311817
4115,20,10,1,31172,15620,0.501090722
4116,7,4,0,23582,3795,0.160927826
4117,6,3,3,6549,28569,4.362345396
4118,9,4,1,11332,14110,1.245146488
4119,1,2,0,39925,13529,0.338860363
4120,1,10,1,44722,13235,0.295939359
4121,15,3,2,11993,3642,0.303677145
4122,7,6,1,23470,15687,0.668385173
4123,14,9,0,41665,4298,0.103156126
4124,2,1,2,40793,29491,0.722942662
4125,13,1,1,19435,13287,0.683663494
4126,3,5,0,27676,18673,0.674700101
4127,16,7,1,13321,23844,1.789955709
4128,15,3,3,38868,16166,0.415920552
4129,10,10,1,49202,13804,0.280557701
4130,12,4,0,47487,16085,0.338724282
4131,9,1,1,26882,25786,0.959229224
4132,1,6,1,36891,9249,0.250711556
4133,12,3,0,26790,8458,0.315714819
4134,2,10,1,12969,27130,2.091911481
4135,3,5,1,11102,24567,2.212844533
4136,3,2,0,35886,29991,0.835729811
4137,14,4,2,9448,29906,3.165325995
4138,16,1,0,5000,24073,4.8146
4139,9,10,2,6410,26919,4.199531981
4140,14,7,0,36035,17864,0.495740253
4141,8,3,3,15241,17068,1.119874024
4142,14,6,3,11071,18410,1.66290308
4143,13,3,2,31634,17105,0.540715686
4144,16,8,2,40270,7990,0.198410728
4145,20,6,2,17035,23612,1.386087467
4146,6,10,0,31891,5738,0.179925371
4147,16,1,1,26496,28961,1.093032911
4148,4,10,0,24864,7999,0.321710103
4149,8,8,0,42868,2785,0.064966875
4150,20,4,0,6492,26740,4.118915588
4151,16,8,0,42043,3508,0.083438385
4152,19,10,1,20817,9141,0.439112264
4153,13,5,1,34991,13478,0.385184762
4154,6,4,0,45515,16761,0.368252225
4155,20,6,0,16372,15626,0.9544344
4156,9,3,1,48199,15108,0.313450487
4157,17,3,1,28796,10957,0.380504237
4158,16,8,2,21830,26965,1.235226752
4159,16,8,3,10124,17864,1.764519953
4160,6,3,1,36864,1319,0.035780165
4161,11,6,0,36192,15907,0.43951702
4162,19,1,3,16166,17370,1.074477298
4163,18,3,0,5391,23404,4.34130959
4164,8,4,0,7972,20984,2.632212745
4165,10,8,2,16013,1233,0.076999938
4166,2,10,3,7574,11477,1.515315553
4167,1,4,0,30103,10459,0.347440454
4168,12,9,3,7468,6125,0.820166042
4169,15,1,3,27418,26946,0.982785032
4170,12,4,2,8853,1895,0.214051734
4171,19,10,1,40934,1099,0.026848097
4172,11,6,3,46937,16042,0.341777276
4173,3,7,3,24553,1727,0.070337637
